pathway	GSM2445681	GSM2445682	GSM2445683	GSM2445684	GSM2445685	GSM2445686	GSM2445687	GSM2445688	GSM2445689	GSM2445690	GSM2445691	GSM2445692	GSM2445693	GSM2445694	GSM2445695	GSM2445696	GSM2445697	GSM2445698	GSM2445699	GSM2445700	GSM2445701	GSM2445702	GSM2445703	GSM2445704	GSM2445705	GSM2445706	GSM2445707	GSM2445708	GSM2445709	GSM2445710	GSM2445711	GSM2445712	GSM2445713	GSM2445714	GSM2445715
REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN	0.454954908306839	0.451093904841717	0.481981932562691	0.467824919857245	0.472972924477407	0.465250917547164	0.484555934872772	0.424066880585866	0.469111921012285	0.488416938337894	0.449806903686677	0.461389914082042	0.494851944113097	0.448519902531636	0.45752891061692	0.488416938337894	0.483268933717731	0.45752891061692	0.484555934872772	0.45624190946188	0.451093904841717	0.373873835539284	0.501286949888299	0.493564942958056	0.50257395104334	0.490990940647975	0.476833927942529	0.494851944113097	0.494851944113097	0.471685923322366	0.498712947578218	0.499999948733259	0.498712947578218	0.499999948733259	0.499999948733259
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS	0.296210101630806	0.281314638017288	0.307854837247476	0.275064397501675	0.269011853178147	0.282836286182938	0.274743951969476	0.291603363192706	0.250686646641694	0.300590575780098	0.277823063866414	0.298243082275389	0.308051544002785	0.292394304936276	0.303607849955637	0.350476507883538	0.281066735024313	0.333363292093118	0.246362657322411	0.284301025551579	0.247718493676868	0.230758370940084	0.352799712513698	0.34878239142601	0.277473659531233	0.263373377896772	0.304230487573643	0.361010772238038	0.308025060773579	0.253508262206992	0.34517679199023	0.361659402382444	0.366346784778281	0.34192490361402	0.29391673131948
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	0.1167141082226	0.113539581425076	0.130090855941402	0.0812051696021602	0.140600357101299	0.0912305984626507	0.070468059650622	0.0955749560179687	0.121596245638716	0.0858250040327062	0.135185596089129	0.0945916431248619	0.149520767543501	0.139204165147117	0.108141467943281	0.13056693241491	0.116268803290645	0.0712513187019443	0.100243436020343	0.121592364444471	0.0831446754364084	0.0919191496482551	0.158964633079795	0.141726013274997	0.150137107135025	0.111161823666946	0.119433497160117	0.176326442737645	0.133614298486321	0.0973412737155658	0.151007077717893	0.139487820515103	0.142100171570786	0.117930027128978	0.104870622395882
REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING	0.172681953237937	0.176925984173623	0.181664811906494	0.153801225047814	0.181944243363127	0.181742039386068	0.177744638532	0.105508657747213	0.182035956604019	0.221232933583201	0.150337881725357	0.16271025792349	0.152014269647747	0.22517804280682	0.162489482839705	0.156271919256031	0.134451692887834	0.117447904270003	0.168514716250466	0.161867163444616	0.186653132880741	0.137098217137606	0.196997602286728	0.183728965429324	0.248867074448017	0.168296422075371	0.183259267278132	0.195168278599659	0.208133524935146	0.221774686853746	0.241631970446999	0.195843969343246	0.212782882168055	0.15364230785969	0.165716453626101
REACTOME_PROGRAMMED_CELL_DEATH	0.239707835673303	0.233104457483807	0.229473445945424	0.212124439966568	0.242937594586794	0.211775465741634	0.238688007046839	0.22204165660412	0.215028948795595	0.249238385889244	0.224475148746702	0.242377318630882	0.255191498525903	0.23943423448181	0.230250088655738	0.231940175761769	0.232755543985084	0.26475434085886	0.217711355688209	0.218331916185724	0.240347596860195	0.235069225557158	0.273134440071163	0.26140943895722	0.249461716620793	0.230044870553814	0.245702401845771	0.293827643435432	0.2545736717856	0.228569432369299	0.257372703495279	0.259029239355861	0.276286096725154	0.241132222264288	0.22217814321509
REACTOME_REGULATION_OF_TNFR1_SIGNALING	0.228608925105964	0.243109555204946	0.272106799231135	0.19930050585941	0.229804826058205	0.241623694342661	0.246441548241625	0.196981431289829	0.229523685705369	0.254189256318337	0.215464376562861	0.234033953296361	0.236889788498519	0.300479148748084	0.249928428592412	0.227732806825668	0.222784951168629	0.208353767633775	0.24877503077018	0.225065622332823	0.255239152872138	0.213990677032164	0.268081849836156	0.260414501842987	0.256557499336835	0.240934245957984	0.258639351397643	0.271791174135347	0.275766297779257	0.271872375916637	0.288684880493584	0.282047218733473	0.264727517497289	0.199902499678005	0.217109262713001
REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY	0.209986745749482	0.234890225256399	0.273104649822874	0.176308858673562	0.224891304988661	0.210173771700008	0.24050130514008	0.223253612938838	0.205815029142632	0.265122493954636	0.206899493778435	0.231476194052342	0.233629556027647	0.295476345976444	0.24618900291341	0.215217740986236	0.215606230774682	0.210705375253338	0.220445050656692	0.214573497301955	0.230154606028593	0.209698185821299	0.276069823057705	0.244238625791846	0.251733959476576	0.233786214468056	0.25336398395869	0.282824269472293	0.28000722086309	0.22756119200585	0.286412175926225	0.291254960786309	0.275767732167828	0.209525947753741	0.216525284632942
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	0.374515054456283	0.393146758340519	0.31202352985783	0.354666723209736	0.420976504927082	0.367542415844491	0.387787144121799	0.336530733008531	0.349635452736224	0.389349783493413	0.352008411687673	0.368466197797974	0.350956004397723	0.345206649452943	0.345897819752946	0.322850117512104	0.389661257073546	0.440904676957442	0.345158991001379	0.343575244012649	0.430690318028465	0.414351133038798	0.360081991673651	0.367312046820747	0.408433418805563	0.365091885012373	0.365910035995496	0.389780484980143	0.376945059814299	0.40197718296128	0.316052125088015	0.356240114740403	0.403476323486486	0.345402322807244	0.347549691880155
REACTOME_SIGNALING_BY_HEDGEHOG	0.376362960044631	0.388863817516011	0.326249668286188	0.354505901176755	0.414282141321978	0.35705976533731	0.382613122128555	0.339702061066594	0.356000505498953	0.387799858923077	0.353711331366809	0.367647846088052	0.359225887776153	0.355269780899476	0.349035449357398	0.324983611107004	0.388066197184532	0.432178182153965	0.345976603352249	0.337820990153446	0.423555751397437	0.418727724445531	0.364374233672463	0.376620524910338	0.391910327126273	0.365491628185494	0.365821575123808	0.393559529248361	0.374011277495099	0.387543625632252	0.331815189149702	0.359957391782201	0.399940273737653	0.35087625918785	0.354786077293786
REACTOME_MITOCHONDRIAL_TRANSLATION	0.379021840159446	0.267052739670917	0.382882843624568	0.270913743136039	0.317245784717499	0.197554677298726	0.317245784717499	0.386743847089689	0.354568818213675	0.355855819368716	0.29794076739189	0.29665376623685	0.353281817058635	0.359716822833837	0.355855819368716	0.367438829764081	0.310810778942296	0.349420813593513	0.300514769701972	0.229729706174741	0.304375773167093	0.41119686903546	0.313384781252377	0.346846811283432	0.237451713104984	0.327541793957823	0.371299833229203	0.425353881740906	0.359716822833837	0.214285692314254	0.370012832074162	0.400900859795135	0.38803084824473	0.315958783562458	0.328828795112864
REACTOME_ORGANIC_CATION_TRANSPORT	0.36615182860904	0.355855819368716	0.355855819368716	0.315958783562458	0.340411805508229	0.291505761616688	0.420205877120744	0.200128679608808	0.346846811283432	0.328828795112864	0.416344873655622	0.355855819368716	0.384169844779608	0.375160836694324	0.315958783562458	0.34298580781831	0.312097780097337	0.353281817058635	0.38931784939977	0.34169880666327	0.140926626476942	0.0727155652597919	0.322393789337661	0.294079763926769	0.254182728120511	0.382882843624568	0.350707814748554	0.354568818213675	0.282496753531404	0.300514769701972	0.372586834384243	0.348133812438472	0.351994815903594	0.242599717725146	0.354568818213675
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	0.36615182860904	0.355855819368716	0.355855819368716	0.315958783562458	0.340411805508229	0.291505761616688	0.420205877120744	0.200128679608808	0.346846811283432	0.328828795112864	0.416344873655622	0.355855819368716	0.384169844779608	0.375160836694324	0.315958783562458	0.34298580781831	0.312097780097337	0.353281817058635	0.38931784939977	0.34169880666327	0.140926626476942	0.0727155652597919	0.322393789337661	0.294079763926769	0.254182728120511	0.382882843624568	0.350707814748554	0.354568818213675	0.282496753531404	0.300514769701972	0.372586834384243	0.348133812438472	0.351994815903594	0.242599717725146	0.354568818213675
REACTOME_METABOLISM_OF_LIPIDS	0.0307676526199938	0.031576155411755	0.110164743299238	0.028106965880121	-0.0071283870910644	0.040195398882262	0.052891297351057	0.110514012042682	0.037464545454408	0.0830678223205921	0.0272382545344693	0.0858425367556647	0.0855307009117716	0.0545582895371599	0.102672016222138	0.0612365460415782	0.0719718514177113	0.104970067403445	0.0443395382402663	0.062507896872984	0.0327519893958405	0.0526033971044755	0.084441871490271	0.0828692249856395	0.0212257259286899	0.0345547836751288	0.0519660151985036	0.0962721479152324	0.0508090522174872	0.0134178148070805	0.107667742933024	0.119920526322961	0.0634434290985429	0.0558878354670854	0.0423352687336217
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	0.315988641656457	0.305831842344048	0.353036501180006	0.221322503980506	0.359662802522677	0.217349980432754	0.325093890297404	0.342254840802157	0.304228289414331	0.382907478818504	0.299896228877774	0.306460030971995	0.384231970868091	0.451174575841863	0.332358671142871	0.307182550247774	0.35829669018358	0.415916415025744	0.253362027029278	0.293421118250891	0.356349786785726	0.364180367941602	0.42685416865031	0.392559463707091	0.327486479250027	0.334662630435181	0.338201837127575	0.427830893824172	0.353767928396049	0.234931825471483	0.366432673592236	0.424117303922915	0.412231979136477	0.34160670782826	0.391133894964578
REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS	0.385456845934649	0.34169880666327	0.397039856330014	0.309523777787255	0.380308841314486	0.34169880666327	0.438223893291312	0.391891851709852	0.382882843624568	0.435649890981231	0.381595842469527	0.418918875965703	0.41119686903546	0.426640882895947	0.430501886361068	0.448519902531636	0.344272808973351	0.449806903686677	0.330115796267904	0.394465854019933	0.367438829764081	0.385456845934649	0.460102912927001	0.416344873655622	0.350707814748554	0.417631874810663	0.415057872500582	0.426640882895947	0.400900859795135	0.349420813593513	0.442084896756433	0.447232901376596	0.475546926787488	0.408622866725379	0.380308841314486
REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID	0.135341382950441	0.193280867354146	0.234929816980179	0.113399482818289	0.154444437435846	0.205895475238515	0.159102127386301	0.189586839027209	0.18157671898831	0.182531874509249	0.153734417054192	0.194484800986276	0.232972659329032	0.237504823624661	0.203094707654593	0.196670100373702	0.177409153939946	0.185017717144694	0.175687121215457	0.167598620182205	0.202113144998957	0.172156630447515	0.226472096281068	0.234964067324423	0.189131433285787	0.187320645099874	0.217359491814339	0.257925110951322	0.227735556116644	0.159091412139088	0.28300406957757	0.238131352455986	0.256257485199765	0.139476364232213	0.158050714820177
REACTOME_IRAK4_DEFICIENCY_TLR2_4_	0.103775227067191	0.0930493347180755	0.0825526587062307	0.135770098857526	0.105660434819555	0.117638240646537	0.0488855891775096	0.107231257012894	0.0908858563759558	0.0817354523868807	0.150383915835439	0.0785494744199602	0.135833898388885	0.102170316625922	0.112458952677498	0.1549224499063	0.112947699258244	0.0791957853907676	0.0572900109640405	0.134483932071137	0.104089440223844	0.145731720878051	0.0851581918224615	0.0937017576666832	0.0632738460642371	0.125451937834936	0.0942133069632955	0.0758870148760054	0.0841615978469405	0.110309442904761	0.0518869006992751	0.0656859869416342	0.0477874550234601	0.149948162869211	0.119288634021617
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	0.226869754704284	0.252188542887883	0.182794205166412	0.214242406119788	0.236101023420332	0.220462877788149	0.199704108477511	0.172851179029754	0.220005964809442	0.224663182973972	0.213040310717867	0.21905340957202	0.211044616027179	0.199929928787816	0.187637086531511	0.184030809359763	0.211512156187826	0.254841953369161	0.236190595027468	0.192774616947128	0.251989354434863	0.240102563026584	0.216076455318599	0.226419044226489	0.233788661468882	0.199374805275279	0.215007529673817	0.236820788920068	0.227836983119901	0.262042398299172	0.241958421283318	0.214274985547716	0.252800455773137	0.175552568057815	0.193186014317446
REACTOME_CLEC7A_DECTIN_1_INDUCES_NFAT_ACTIVATION	0.104312741375688	0.0749391238954566	0.154600227868895	0.108013801203227	0.12292358191553	0.137433567586326	0.179159713527198	0.257996360250732	0.0865270339134453	0.0622522295137702	0.133117852137462	0.111937924806995	0.119849501770423	0.121154831672734	0.0957521110292019	0.0646198609917604	0.0384147291990916	0.113189382623749	0.106528873793293	0.160101710671608	0.203313703027796	0.0497851425864964	0.0987154679109091	0.0978535986834758	0.127714603581317	0.157788975091111	0.0740719794709059	0.131392030113099	0.114811634189013	0.132209519980336	0.14959146211712	0.168600039178691	0.113050527669928	0.0722270605859142	0.096658663993615
REACTOME_CLEC7A_DECTIN_1_SIGNALING	0.175261483746418	0.191650361183426	0.179960289211036	0.163817817808147	0.166068151089803	0.166045743610315	0.1624380611465	0.148442901447345	0.168881820769761	0.155603485551641	0.167093576054702	0.177567958703621	0.179758518589014	0.189484451897451	0.169211108737505	0.158891483192489	0.15563104939141	0.179235783771342	0.202495277978981	0.154158546630603	0.206528419642404	0.169245925087789	0.20223875703366	0.190857064088792	0.176585000826913	0.158589803102247	0.170092873964437	0.20049450833003	0.183554716816505	0.193783889330869	0.20267410007842	0.205771751058408	0.211681501626902	0.151854001493092	0.150938805601815
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	0.376362960044631	0.388863817516011	0.326249668286188	0.354505901176755	0.414282141321978	0.35705976533731	0.382613122128555	0.339702061066594	0.356000505498953	0.387799858923077	0.353711331366809	0.367647846088052	0.359225887776153	0.355269780899476	0.349035449357398	0.324983611107004	0.388066197184532	0.432178182153965	0.345976603352249	0.337820990153446	0.423555751397437	0.418727724445531	0.364374233672463	0.376620524910338	0.391910327126273	0.365491628185494	0.365821575123808	0.393559529248361	0.374011277495099	0.387543625632252	0.331815189149702	0.359957391782201	0.399940273737653	0.35087625918785	0.354786077293786
REACTOME_HEDGEHOG_OFF_STATE	0.376362960044631	0.388863817516011	0.326249668286188	0.354505901176755	0.414282141321978	0.35705976533731	0.382613122128555	0.339702061066594	0.356000505498953	0.387799858923077	0.353711331366809	0.367647846088052	0.359225887776153	0.355269780899476	0.349035449357398	0.324983611107004	0.388066197184532	0.432178182153965	0.345976603352249	0.337820990153446	0.423555751397437	0.418727724445531	0.364374233672463	0.376620524910338	0.391910327126273	0.365491628185494	0.365821575123808	0.393559529248361	0.374011277495099	0.387543625632252	0.331815189149702	0.359957391782201	0.399940273737653	0.35087625918785	0.354786077293786
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	0.172056566855932	0.108698537548166	0.139057437650438	0.0884759325448301	0.102044084843094	0.0594512066163511	0.145317983681659	0.11433520448604	0.121865272043255	0.155923114184325	0.129771901199993	0.131753628229042	0.171643834238426	0.150139560103668	0.173974108994679	0.130632102309809	0.106334650562238	0.172104866872385	0.116520534915633	0.178041343137876	0.0922574862999095	0.138664791910399	0.20239578958659	0.169547460721711	0.131678868637103	0.101185587760668	0.169654292770948	0.238900775449947	0.169507284412403	0.111927164680251	0.241096566962363	0.229730788206329	0.240629787437104	0.179482965811429	0.134508556476321
REACTOME_CILIUM_ASSEMBLY	0.383781224069607	0.302717363361782	0.243088244156335	0.152981657272531	0.277570525462457	0.191252035801474	0.160963775051514	0.184198887672072	0.245172355443919	0.357835183672831	0.18239907611885	0.198557627496953	0.404652534313527	0.239253384490631	0.220770965032075	0.228255463497283	0.354713148007277	0.409084355169539	0.1761124451555	0.171039102099791	0.378249430750677	0.371895459419903	0.367896363467182	0.438290129776348	0.35634318783969	0.221203245730541	0.324469367166351	0.429811140145861	0.245360341035698	0.131186362969342	0.385443697902979	0.362269032124958	0.363582567039108	0.250561373313069	0.348088873561899
REACTOME_ABC_TRANSPORTER_DISORDERS	0.374515054456283	0.393146758340519	0.31202352985783	0.354666723209736	0.420976504927082	0.367542415844491	0.387787144121799	0.336530733008531	0.349635452736224	0.389349783493413	0.352008411687673	0.368466197797974	0.350956004397723	0.345206649452943	0.345897819752946	0.322850117512104	0.389661257073546	0.440904676957442	0.345158991001379	0.343575244012649	0.430690318028465	0.414351133038798	0.360081991673651	0.367312046820747	0.408433418805563	0.365091885012373	0.365910035995496	0.389780484980143	0.376945059814299	0.40197718296128	0.316052125088015	0.356240114740403	0.403476323486486	0.345402322807244	0.347549691880155
REACTOME_SLC_TRANSPORTER_DISORDERS	0.242599717725146	0.268339740825957	0.306949775477174	0.126769613771496	0.337837803198148	0.0804375721900352	0.202702681918889	0.290218760461647	0.220720698089457	0.327541793957823	0.212998691159213	0.184684665748321	0.355855819368716	0.474259925632448	0.227155703864659	0.151222635717266	0.371299833229203	0.380308841314486	0.171814654197915	0.184684665748321	0.344272808973351	0.34169880666327	0.391891851709852	0.367438829764081	0.303088772012053	0.246460721190268	0.256756730430592	0.427927884050987	0.304375773167093	0.110038598755968	0.286357756996525	0.399613858640095	0.345559810128391	0.270913743136039	0.400900859795135
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS	0.356935156131874	0.376577255891281	0.311971474156038	0.324643235262157	0.410153971681646	0.330317062887333	0.363232519396526	0.330644041738981	0.332423882809997	0.381427655019034	0.333458306708667	0.344055443778462	0.352435085321251	0.365180325822662	0.330043583529085	0.299935946218424	0.387882087826689	0.433258388610329	0.322087915713299	0.322385684135187	0.419432982780828	0.404953380592574	0.365505264915368	0.368137394953592	0.394532826491803	0.349299806064977	0.351392721410823	0.396198673010903	0.367488010877652	0.364115707727451	0.312478075474979	0.363357256281276	0.396123711690536	0.335581545934455	0.356117498330343
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	0.383781224069607	0.302717363361782	0.243088244156335	0.152981657272531	0.277570525462457	0.191252035801474	0.160963775051514	0.184198887672072	0.245172355443919	0.357835183672831	0.18239907611885	0.198557627496953	0.404652534313527	0.239253384490631	0.220770965032075	0.228255463497283	0.354713148007277	0.409084355169539	0.1761124451555	0.171039102099791	0.378249430750677	0.371895459419903	0.367896363467182	0.438290129776348	0.35634318783969	0.221203245730541	0.324469367166351	0.429811140145861	0.245360341035698	0.131186362969342	0.385443697902979	0.362269032124958	0.363582567039108	0.250561373313069	0.348088873561899
REACTOME_DECTIN_2_FAMILY	0.118900139897903	0.119904164292573	0.0814133401081017	0.124578575109195	0.0868548784905727	0.138579700982717	0.0741374892462993	0.0276118793015626	0.11571065577238	0.126993558948675	0.133926893068254	0.0813792631949862	0.112311878531941	0.0674043185483338	0.104569626575005	0.127072484180547	0.0638886890763334	0.149784124687904	0.102139151955873	0.0961324346765804	0.112522113772625	0.0869333010196513	0.105871553934755	0.0594831922316233	0.0558621122468328	0.0760055593513477	0.0271723120744349	-0.0209945977796797	0.0342176599019013	0.154429796282197	0.0378102272234487	0.0201422080933699	0.0350851926674814	0.0562378363121979	0.103189231540711
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS_	0.150097853902345	0.15328635000362	0.150257827060657	0.135937270839418	0.131155513006395	0.136566140967943	0.132812331025294	0.127699667491748	0.143145025923668	0.139103168807688	0.140573960052918	0.143739313978595	0.155286640724046	0.147742823021862	0.140374937176427	0.147202901376812	0.122531194276378	0.14067086548047	0.164864186084027	0.127725832972188	0.166052768246499	0.132679927102274	0.162493045227308	0.146528609408511	0.13366725200709	0.138106870056436	0.137614903953449	0.146840202159912	0.138123790416295	0.165879153615719	0.160244596504877	0.159028684507009	0.158435176866841	0.121255666392964	0.122783443699106
REACTOME_CD209_DC_SIGN_SIGNALING	0.0447346380608026	0.0173518616885345	0.0595531305840819	0.0079819686287005	0.0120165684570504	0.0334153408189908	0.0222081736790474	0.0804088608664657	0.0509320842157177	0.0551341934866568	0.0216715067954322	0.0351806472186487	0.0838039435925171	0.0099544950878145	0.0329834427439917	0.0699883473429397	-0.0143167136659895	0.0093957138091281	0.0003159788534245	0.0166267134377316	0.0613581852331289	0.0188766561834396	0.0659058087532782	0.0414312604797364	0.0348455265751402	0.0722096079744964	0.0623969120857216	0.0738322276141738	0.0262925771795779	0.0031703386748524	0.107919968956479	0.0527963445353601	0.0919684012264992	0.0493200435192419	0.025696354490136
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	0.481981932562691	0.467824919857245	0.474259925632448	0.461389914082042	0.400900859795135	0.453667907151799	0.440797895601393	0.335263800888067	0.487129937182853	0.48069493140765	0.399613858640095	0.445945900221555	0.451093904841717	0.451093904841717	0.465250917547164	0.45624190946188	0.463963916392123	0.463963916392123	0.466537918702204	0.418918875965703	0.461389914082042	-0.130630617236617	0.472972924477407	0.447232901376596	0.45752891061692	0.440797895601393	0.260617733895714	0.483268933717731	0.474259925632448	0.475546926787488	0.484555934872772	0.487129937182853	0.488416938337894	0.465250917547164	0.469111921012285
REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION	0.0565511186085849	0.0170576462066737	0.15695103497271	0.0415838051543202	0.0710494727171512	0.0316473932852059	0.101063876048935	0.0504698008612667	0.0698003575722245	0.0289542801271001	0.0753365434855311	0.0236340464224323	0.0840004395968099	0.042649322835657	0.123770294623808	0.0686689728919983	0.0865929299167132	0.0085804428741882	0.0499875615936734	0.077454100572142	0.0723441987816013	0.0245720851980367	0.0373780225641904	0.0522172798102806	0.0401194117487416	0.0934695592763128	0.0769743834368293	0.0671087678013927	0.0743902992044863	0.0977799341490457	0.0987756635869926	0.0743297014543474	0.0732778533523025	0.047234279125057	0.0781807833823017
REACTOME_TP53_REGULATES_METABOLIC_GENES	0.313815951055097	0.323936251713505	0.280426873635739	0.259662828417187	0.323353707267912	0.238616834256391	0.272631714581192	0.325862604385013	0.223148372474804	0.255992962751514	0.291167327052854	0.351473833139671	0.302817048261412	0.327972208572574	0.340505972108632	0.316750747398821	0.343480115385431	0.360328544643674	0.247550631559487	0.311060909292849	0.361186949816534	0.27679230232726	0.442629888678934	0.375872518904147	0.293094943523379	0.285760583065316	0.381991282205801	0.387700837875131	0.389061596522193	0.311323343935706	0.330492696264738	0.376284488764061	0.363798615049745	0.406596407578387	0.271598368768794
REACTOME_HEDGEHOG_ON_STATE	0.376362960044631	0.388863817516011	0.326249668286188	0.354505901176755	0.414282141321978	0.35705976533731	0.382613122128555	0.339702061066594	0.356000505498953	0.387799858923077	0.353711331366809	0.367647846088052	0.359225887776153	0.355269780899476	0.349035449357398	0.324983611107004	0.388066197184532	0.432178182153965	0.345976603352249	0.337820990153446	0.423555751397437	0.418727724445531	0.364374233672463	0.376620524910338	0.391910327126273	0.365491628185494	0.365821575123808	0.393559529248361	0.374011277495099	0.387543625632252	0.331815189149702	0.359957391782201	0.399940273737653	0.35087625918785	0.354786077293786
REACTOME_REGULATION_OF_TP53_ACTIVITY	0.215383884922092	0.18667179785908	0.196686269514179	0.121850036541223	0.142423132258512	0.0855944540127252	0.18167029709261	0.208290286460483	0.137204904275965	0.18421277540186	0.1614671349411	0.188695432520801	0.242976602437336	0.195363159764263	0.188557240661199	0.17658082909783	0.175316356974601	0.259371999164298	0.156240468291386	0.163940117359306	0.185646214732942	0.199549683083856	0.283640732772055	0.232934722459819	0.187041002208542	0.185159240599388	0.225060510061861	0.271278649442791	0.229303154472752	0.124115724780746	0.275370866333353	0.26967635710665	0.251900214941962	0.205482839893935	0.175581649183157
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES	0.0342233409581032	-0.0053665627799647	0.0048256413554678	-0.0580164595957101	-0.0396849877047053	-0.0213931572852471	-0.0147931001960266	0.00155862457886	0.0067836103364313	0.0194299655504509	-0.020698911121683	0.0016395736491116	0.0780920392655489	0.0488479788184406	0.0448181971329777	0.0387739410953892	0.0114294490874655	-0.007715708972186	-0.007918260559511	0.0020003720645692	-0.0001593521075773	0.0081990245876698	0.0811288725438181	0.0786834102186619	-0.0075485225766346	0.0024417869179037	0.0283972451659001	0.110752365972967	0.021472761056144	-0.0281839838337883	0.109835540468949	0.0627811005251315	0.0926818265083621	0.03904396268228	0.0037684050843742
REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII	-0.0842985756551569	-0.116473604531171	0.0148005132829665	-0.223294700399538	-0.151222635717266	-0.247747722345308	-0.0688545617946701	-0.0225225202132098	0.007078506352723	-0.0469755421589806	-0.131917618391658	-0.135778621856779	0.04568854100394	-0.0984555883606031	-0.0842985756551569	-0.0688545617946701	-0.124195611461414	-0.0765765687249135	-0.0817245733450757	-0.101029590670684	-0.170527653042875	-0.153796638027347	0.156370640337428	0.0830115745001163	-0.0199485179031288	-0.0508365456241023	0.0559845502442645	0.167953650732794	-0.0637065571745079	-0.236164711949943	0.171814654197915	0.191119671523524	0.106177595290846	0.0714285641047513	-0.121621609151333
REACTOME_VESICLE_MEDIATED_TRANSPORT	0.226876021033384	0.211291872137499	0.241919014099653	0.23271401937522	0.19662411924587	0.200569463130697	0.206869876332646	0.236522793216699	0.204449424583366	0.186281602800492	0.240746557802695	0.196465251404186	0.189168985723973	0.212502993413822	0.24036960535055	0.226553567626858	0.234190072082612	0.208571151966553	0.204133680376988	0.251169895875159	0.163297612548698	0.240369578860358	0.228419774021789	0.175229355315215	0.217747590086264	0.205389129077131	0.20114818246141	0.192116757121452	0.202876796525117	0.160614421417919	0.16336117664639	0.215953986932771	0.1873828068666	0.247888161601327	0.230614517590856
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1	-0.0842985756551569	-0.116473604531171	0.0148005132829665	-0.223294700399538	-0.151222635717266	-0.247747722345308	-0.0688545617946701	-0.0225225202132098	0.007078506352723	-0.0469755421589806	-0.131917618391658	-0.135778621856779	0.04568854100394	-0.0984555883606031	-0.0842985756551569	-0.0688545617946701	-0.124195611461414	-0.0765765687249135	-0.0817245733450757	-0.101029590670684	-0.170527653042875	-0.153796638027347	0.156370640337428	0.0830115745001163	-0.0199485179031288	-0.0508365456241023	0.0559845502442645	0.167953650732794	-0.0637065571745079	-0.236164711949943	0.171814654197915	0.191119671523524	0.106177595290846	0.0714285641047513	-0.121621609151333
REACTOME_SHC_MEDIATED_CASCADE_FGFR1	-0.0842985756551569	-0.116473604531171	0.0148005132829665	-0.223294700399538	-0.151222635717266	-0.247747722345308	-0.0688545617946701	-0.0225225202132098	0.007078506352723	-0.0469755421589806	-0.131917618391658	-0.135778621856779	0.04568854100394	-0.0984555883606031	-0.0842985756551569	-0.0688545617946701	-0.124195611461414	-0.0765765687249135	-0.0817245733450757	-0.101029590670684	-0.170527653042875	-0.153796638027347	0.156370640337428	0.0830115745001163	-0.0199485179031288	-0.0508365456241023	0.0559845502442645	0.167953650732794	-0.0637065571745079	-0.236164711949943	0.171814654197915	0.191119671523524	0.106177595290846	0.0714285641047513	-0.121621609151333
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING	-0.0842985756551569	-0.116473604531171	0.0148005132829665	-0.223294700399538	-0.151222635717266	-0.247747722345308	-0.0688545617946701	-0.0225225202132098	0.007078506352723	-0.0469755421589806	-0.131917618391658	-0.135778621856779	0.04568854100394	-0.0984555883606031	-0.0842985756551569	-0.0688545617946701	-0.124195611461414	-0.0765765687249135	-0.0817245733450757	-0.101029590670684	-0.170527653042875	-0.153796638027347	0.156370640337428	0.0830115745001163	-0.0199485179031288	-0.0508365456241023	0.0559845502442645	0.167953650732794	-0.0637065571745079	-0.236164711949943	0.171814654197915	0.191119671523524	0.106177595290846	0.0714285641047513	-0.121621609151333
