gene_id	string_protein_id	propagate_score
RABEP1	9606.ENSP00000445408	2.0028847522032144e-05
ZNF500	9606.ENSP00000219478	1.1535702239241838e-06
ZNF397	9606.ENSP00000331577	2.3309979208710166e-05
ENTPD6	9606.ENSP00000365840	2.292353731441442e-05
CMPK1	9606.ENSP00000360939	1.0663067912994357e-05
NT5M	9606.ENSP00000373674	3.943401476289309e-05
DGUOK	9606.ENSP00000264093	2.4441171551381616e-05
CKMT1B	9606.ENSP00000300283	1.1761248416308948e-05
DECR2	9606.ENSP00000219481	2.602758279743783e-06
ATXN1	9606.ENSP00000244769	3.3673015707528574e-05
UBE2W	9606.ENSP00000498255	1.3675687099004956e-05
DNAJC7	9606.ENSP00000406463	2.474495569040915e-05
NHLRC1	9606.ENSP00000345464	9.144341340142968e-06
GPR37	9606.ENSP00000306449	1.806048008206413e-05
TMEM189-UBE2V1	9606.ENSP00000344166	1.8286483465379975e-05
UBE4B	9606.ENSP00000343001	2.7766790226894393e-05
HSPA1L	9606.ENSP00000364805	5.1099862799785305e-05
BAG5	9606.ENSP00000338814	2.239469542733721e-05
SLC39A7	9606.ENSP00000363809	2.7870579204546273e-05
RNF40	9606.ENSP00000325677	3.074148220009318e-05
UBXN2A	9606.ENSP00000312107	1.1740165925508336e-05
BAG2	9606.ENSP00000359727	2.6829586699555055e-05
UBE2A	9606.ENSP00000360613	3.8389992363396726e-05
UBE4A	9606.ENSP00000387362	1.588605227124895e-05
HSPB3	9606.ENSP00000303394	8.706431468006105e-05
RHBDL1	9606.ENSP00000219551	7.468791162968797e-07
RHBDD1	9606.ENSP00000375914	1.6502941481477038e-06
MEFV	9606.ENSP00000219596	9.506076671718588e-05
NLRP7	9606.ENSP00000467123	2.371475572023991e-05
PYCARD	9606.ENSP00000247470	8.95814483374923e-05
PKN1	9606.ENSP00000343325	3.3826656310323984e-05
NLRP9	9606.ENSP00000331857	1.8444757786465574e-05
NLRP2	9606.ENSP00000445135	3.457832488226496e-05
AIM2	9606.ENSP00000357112	5.7736402729806105e-05
NLRP4	9606.ENSP00000301295	2.0868635871576795e-05
NLRP8	9606.ENSP00000291971	1.6258113364248605e-06
IL1RN	9606.ENSP00000259206	0.00010830969685816645
NLRC4	9606.ENSP00000385428	8.306151353517169e-05
MNDA	9606.ENSP00000357123	3.108917614532264e-05
IRF3	9606.ENSP00000471896	0.00021340593957398134
PKN2	9606.ENSP00000359552	2.4874076333084055e-05
NLRP11	9606.ENSP00000466285	2.5690702653305827e-06
CASP4	9606.ENSP00000388566	3.3654313883946605e-05
CASP5	9606.ENSP00000376849	3.3302290464650474e-05
NLRP13	9606.ENSP00000343891	1.6258113364248605e-06
NAIP	9606.ENSP00000428657	3.695241105799168e-05
PYHIN1	9606.ENSP00000357122	1.6258113364248605e-06
ZNF205	9606.ENSP00000480401	2.92459311288717e-06
IFI16	9606.ENSP00000357113	4.9537730342276955e-05
CARD8	9606.ENSP00000499211	3.228271267922219e-05
P2RX7	9606.ENSP00000330696	2.789530857940871e-05
NLRP6	9606.ENSP00000309767	3.905187516371546e-05
NLRP14	9606.ENSP00000299481	5.461269766189171e-06
NLRP12	9606.ENSP00000375653	3.2408353566980264e-05
NLRP1	9606.ENSP00000460475	6.230140341019258e-05
OR1F1	9606.ENSP00000305424	4.806871005694316e-06
CRYM	9606.ENSP00000219599	5.442770990835468e-06
L3HYPDH	9606.ENSP00000247194	3.296127586049099e-06
CAPN15	9606.ENSP00000219611	1.3456041714802794e-06
TOX3	9606.ENSP00000219746	1.446618361225452e-05
NEK10	9606.ENSP00000343847	3.7496141751341386e-06
LSP1	9606.ENSP00000371194	3.077693093003733e-05
DENND1A	9606.ENSP00000362727	1.4589031123419233e-05
RAD51B	9606.ENSP00000419881	3.721878663777099e-05
TRAF7	9606.ENSP00000318944	6.210047833084409e-06
PI4K2A	9606.ENSP00000359665	3.826048364288212e-05
PI4K2B	9606.ENSP00000264864	3.48725024887046e-05
ASPHD1	9606.ENSP00000311447	2.755956134747581e-06
PLCD4	9606.ENSP00000388631	4.24186927010529e-05
PLCE1	9606.ENSP00000360431	8.291327317779172e-05
CDS2	9606.ENSP00000419879	2.5263691057096823e-05
PGS1	9606.ENSP00000262764	4.518930932931982e-06
PI4KB	9606.ENSP00000357869	5.795566597738587e-05
DOLK	9606.ENSP00000361667	2.1691034384314975e-05
PLCZ1	9606.ENSP00000266505	4.343144286725833e-05
PIM1	9606.ENSP00000362608	2.1940357358667004e-05
TAMM41	9606.ENSP00000398596	6.476920357486017e-06
CDS1	9606.ENSP00000295887	2.1785405532995675e-05
CRLS1	9606.ENSP00000368140	1.3123858263338008e-05
PISD	9606.ENSP00000391739	1.844599064176141e-05
SLC6A2	9606.ENSP00000219833	1.8331761519764275e-05
SLC22A3	9606.ENSP00000275300	7.528059721406411e-06
SCRT1	9606.ENSP00000455711	9.960426831658126e-07
SLC22A6	9606.ENSP00000367102	1.1378059018790096e-05
SLC5A2	9606.ENSP00000327943	4.563047245999559e-05
ADCY7	9606.ENSP00000501053	7.218644240080263e-05
KNOP1	9606.ENSP00000219837	7.845259610071207e-06
IQCK	9606.ENSP00000324901	3.3774539186704602e-06
ZNF106	9606.ENSP00000263805	5.3666758950609086e-06
SENP3	9606.ENSP00000314029	3.6261711738729155e-05
KMT2A	9606.ENSP00000436786	0.00010765681044863342
KANSL1	9606.ENSP00000387393	4.689487171130948e-05
PHF20	9606.ENSP00000363124	5.131959760104534e-05
MCRS1	9606.ENSP00000349640	5.1830133297982085e-05
PELP1	9606.ENSP00000301396	3.5455250770781567e-05
HCFC1	9606.ENSP00000309555	8.69060429466688e-05
TEX10	9606.ENSP00000364037	3.9950719870457e-05
INO80C	9606.ENSP00000391457	3.7032285583314864e-05
LAS1L	9606.ENSP00000363944	2.126554235425942e-05
AQP5	9606.ENSP00000293599	1.0715561820220056e-05
GK2	9606.ENSP00000351706	1.6605397257413405e-05
GK	9606.ENSP00000401720	1.6605397257413405e-05
SRCIN1	9606.ENSP00000484715	1.2769694094834076e-05
PTPN12	9606.ENSP00000248594	6.397467455587904e-05
PAG1	9606.ENSP00000220597	2.064126229634233e-05
DOK2	9606.ENSP00000276420	3.0487157142371745e-05
SCIMP	9606.ENSP00000461269	3.9301745319420905e-06
DOK1	9606.ENSP00000233668	2.0092407055654842e-05
FRK	9606.ENSP00000476145	7.995382995393284e-06
DOK3	9606.ENSP00000349727	9.267531412530853e-06
PRAG1	9606.ENSP00000481109	3.6064995317753577e-06
MTFMT	9606.ENSP00000220058	1.5238411857959799e-05
MTHFD1L	9606.ENSP00000478253	1.575393980524564e-05
NSUN5	9606.ENSP00000309126	1.5219695668142942e-05
MARS2	9606.ENSP00000282276	1.8323109981093735e-05
DPM1	9606.ENSP00000360638	2.3793637731381267e-05
WARS2	9606.ENSP00000235521	1.5536225137377137e-05
MTHFD2	9606.ENSP00000377617	2.078880924721355e-05
VARS2	9606.ENSP00000441000	1.624042889056953e-05
NSUN4	9606.ENSP00000419740	2.1569566884540594e-05
MTHFD2L	9606.ENSP00000379108	1.4918469945227972e-05
NSUN7	9606.ENSP00000371201	2.965824401791322e-06
MTO1	9606.ENSP00000402038	6.723839947931447e-06
CTSH	9606.ENSP00000220166	1.989345513781214e-05
SFTPB	9606.ENSP00000499683	3.626492092348167e-05
TUBB2B	9606.ENSP00000259818	4.5714513090401014e-05
GABPA	9606.ENSP00000346886	1.536870076564909e-05
MTERF1	9606.ENSP00000248643	3.4301415751127157e-06
TWNK	9606.ENSP00000309595	1.319400980241015e-05
CENPJ	9606.ENSP00000371308	3.193775891793228e-05
TDRD7	9606.ENSP00000347444	1.2271650662756584e-05
POLRMT	9606.ENSP00000465759	1.0624292810472136e-05
TUBB2A	9606.ENSP00000369703	5.336038017341046e-05
TFB2M	9606.ENSP00000355471	1.6951097562278186e-05
DNAJC17	9606.ENSP00000220496	8.228264292887154e-07
RHOV	9606.ENSP00000220507	1.340084566316048e-05
PAK1	9606.ENSP00000278568	8.583670656975265e-05
PAK4	9606.ENSP00000469413	5.9302603226377875e-05
PAK6	9606.ENSP00000453858	3.6338117625579155e-05
ARHGEF7	9606.ENSP00000495631	7.175462521947215e-05
PAK2	9606.ENSP00000314067	6.47102696502088e-05
VPS11	9606.ENSP00000481126	1.8156873010554066e-05
CCZ1	9606.ENSP00000325681	2.182461557863439e-05
VPS41	9606.ENSP00000309457	1.989077588436551e-05
CCZ1B	9606.ENSP00000314544	1.828820152950218e-05
VPS39	9606.ENSP00000335193	3.8152489940859215e-05
VPS16	9606.ENSP00000369810	2.2698540157646376e-05
PGC	9606.ENSP00000362116	3.0841545156646777e-06
RAB9B	9606.ENSP00000243298	1.1144911813746957e-05
RAB7B	9606.ENSP00000479762	1.861157531671388e-05
VPS45	9606.ENSP00000495563	2.8197873333875108e-05
TGFBRAP1	9606.ENSP00000377027	2.580818561756933e-05
VPS33B	9606.ENSP00000327650	2.0706017661023537e-05
VPS8	9606.ENSP00000487164	1.0000368605287851e-05
SPC25	9606.ENSP00000282074	3.0455206506464302e-05
MIS18A	9606.ENSP00000290130	1.2789277525202046e-05
SKA3	9606.ENSP00000319417	2.5560605233407034e-05
DEPDC1B	9606.ENSP00000265036	1.5696740016162728e-05
MIS18BP1	9606.ENSP00000309790	1.7163517697102426e-05
NDST1	9606.ENSP00000261797	8.23526385231905e-05
FMR1	9606.ENSP00000359506	9.22617741316998e-05
DDX6	9606.ENSP00000478754	4.741073549049905e-05
KHSRP	9606.ENSP00000381216	3.7621815365193336e-05
EIF4E2	9606.ENSP00000258416	2.2962295235541897e-05
PCBP2	9606.ENSP00000352438	4.0145929008380785e-05
TRIM71	9606.ENSP00000373272	7.413016282914772e-06
PUM2	9606.ENSP00000338173	1.4778939929177974e-05
TNRC6C	9606.ENSP00000336783	1.2491120219637903e-05
ZC3HAV1	9606.ENSP00000242351	9.525888422291703e-06
SND1	9606.ENSP00000346762	2.5309384975051255e-05
RNMT	9606.ENSP00000466111	2.460331681184788e-05
IPO8	9606.ENSP00000256079	1.4070127019508041e-05
TNRC6B	9606.ENSP00000401946	7.306556253674048e-06
PATL1	9606.ENSP00000300146	1.643668708360955e-05
CCND2	9606.ENSP00000261254	5.7977453352597735e-05
MEX3A	9606.ENSP00000432845	6.964750317466882e-06
FXR1	9606.ENSP00000350170	3.4563159591658005e-05
TNRC6A	9606.ENSP00000379144	2.6678954477659776e-05
EDC4	9606.ENSP00000351811	1.3277658859834876e-05
MTDH	9606.ENSP00000338235	1.076708010824192e-05
RBM4	9606.ENSP00000386894	1.1038337942120436e-05
RAMAC	9606.ENSP00000307181	7.223037524941826e-06
RC3H2	9606.ENSP00000362774	7.19543495597204e-06
HENMT1	9606.ENSP00000359049	8.636307417016775e-06
EIF4E3	9606.ENSP00000393324	1.222349226504867e-05
RC3H1	9606.ENSP00000356669	1.5396799473884385e-05
TSN	9606.ENSP00000374332	1.3456533709334844e-05
ZFP36	9606.ENSP00000471239	4.393120078327205e-05
PDCD4	9606.ENSP00000280154	8.211425417316467e-05
DCP1A	9606.ENSP00000476386	4.037792489465677e-05
EIF4E1B	9606.ENSP00000497422	1.8090545311571548e-05
FXR2	9606.ENSP00000250113	2.3880271956278913e-05
DCP2	9606.ENSP00000373715	3.266174837551628e-05
CYFIP1	9606.ENSP00000481038	5.6135735821080204e-05
XPO5	9606.ENSP00000265351	2.5306828759357356e-05
MOV10	9606.ENSP00000399797	1.8892715107874403e-05
FCER1A	9606.ENSP00000357097	3.567534268136777e-05
TG	9606.ENSP00000220616	9.949409153240715e-05
SPOCK1	9606.ENSP00000378401	8.123787557227619e-05
ASGR1	9606.ENSP00000269299	2.4442763926521658e-05
SLC5A5	9606.ENSP00000222248	1.8456283762993457e-05
FOXE1	9606.ENSP00000364265	1.3028286724040037e-05
ASGR2	9606.ENSP00000347140	1.46556666182224e-05
DUOXA2	9606.ENSP00000319705	1.1120682391489378e-05
TACSTD2	9606.ENSP00000360269	2.3013732744344823e-05
TPO	9606.ENSP00000329869	2.164384768092271e-05
DIO2	9606.ENSP00000451419	2.4480173660604397e-05
TSHR	9606.ENSP00000441235	5.986685379322145e-05
PDIA4	9606.ENSP00000499129	4.521431687653517e-05
PRSS3	9606.ENSP00000354280	2.9348167453499137e-05
SPOCK2	9606.ENSP00000321108	5.265977968504986e-05
GTF3C4	9606.ENSP00000361219	4.599786549049792e-06
GTF3C1	9606.ENSP00000348510	8.21120233681482e-06
GTF3C5	9606.ENSP00000361180	7.167310352419467e-06
GTF3C3	9606.ENSP00000263956	1.0554936528132193e-05
POLR3GL	9606.ENSP00000358320	7.98937386045683e-06
POLR3G	9606.ENSP00000498469	1.0152579338425581e-05
GTF3C2	9606.ENSP00000352536	4.58604749843609e-06
GTF3C6	9606.ENSP00000357863	2.1313902983086345e-06
BRF1	9606.ENSP00000448387	1.2131747151965239e-05
ZFAND1	9606.ENSP00000220669	8.089809140048243e-07
CARD6	9606.ENSP00000254691	7.310610576011263e-06
CCDC122	9606.ENSP00000407763	7.827817774242878e-06
LACC1	9606.ENSP00000391747	5.487209852095816e-06
DECR1	9606.ENSP00000220764	1.1568280644301088e-05
OSGIN2	9606.ENSP00000396445	3.365240385291007e-06
WNT6	9606.ENSP00000233948	7.819313995503293e-05
WNT10B	9606.ENSP00000301061	0.00010158839849566105
WNT9A	9606.ENSP00000272164	8.698979079195812e-05
WNT8B	9606.ENSP00000340677	9.056381715618054e-05
DKK3	9606.ENSP00000433112	3.34906186493573e-05
DKK2	9606.ENSP00000285311	9.526945587623528e-05
WNT7B	9606.ENSP00000341032	9.041409463262791e-05
WIF1	9606.ENSP00000286574	0.00010622733446693138
DKK4	9606.ENSP00000220812	7.936351793949265e-05
WNT7A	9606.ENSP00000285018	9.723576208201807e-05
WNT10A	9606.ENSP00000258411	0.0002322086070458786
DKK1	9606.ENSP00000363081	0.00016176173723885412
WNT9B	9606.ENSP00000290015	7.87624022277188e-05
RYK	9606.ENSP00000478721	6.582122399775896e-05
WNT2	9606.ENSP00000265441	9.790437158773433e-05
WNT2B	9606.ENSP00000358698	8.257262403114949e-05
WNT3	9606.ENSP00000225512	0.00010273325322361485
WNT16	9606.ENSP00000222462	9.647126088706685e-05
SERPINE2	9606.ENSP00000415786	5.061801922426243e-05
LOXHD1	9606.ENSP00000444586	2.2636603983163977e-05
PDGFC	9606.ENSP00000422464	0.00023428655729235975
SERPINA5	9606.ENSP00000333203	6.163015922340805e-05
PLGRKT	9606.ENSP00000223864	7.98942227470488e-06
SERPINI1	9606.ENSP00000295777	4.451699992829121e-06
KREMEN1	9606.ENSP00000331242	2.361186968211128e-05
FRZB	9606.ENSP00000295113	9.461185362784169e-05
GDAP1	9606.ENSP00000220822	1.1711766641613192e-05
SBF2	9606.ENSP00000256190	9.136747759783582e-06
IGHMBP2	9606.ENSP00000255078	3.3691780238937975e-06
FIS1	9606.ENSP00000223136	3.4859441694147253e-05
SH3TC2	9606.ENSP00000423660	9.033118185069602e-06
GJB1	9606.ENSP00000354900	4.3289663650138043e-05
RAB6B	9606.ENSP00000285208	1.0624066067943427e-05
ST8SIA1	9606.ENSP00000379353	1.5587035740044643e-05
MPZL1	9606.ENSP00000352513	1.6145247061671572e-05
PRRC2B	9606.ENSP00000349856	2.6248882634964006e-06
EMC10	9606.ENSP00000334037	5.093724944200234e-06
EMC9	9606.ENSP00000403210	5.093724944200234e-06
EMC4	9606.ENSP00000267750	7.408327175202389e-06
EMC8	9606.ENSP00000253457	6.800300289584986e-06
DDOST	9606.ENSP00000399457	2.5534169623703822e-05
ERLIN1	9606.ENSP00000410964	1.4975641531905764e-05
MMGT1	9606.ENSP00000306220	5.887694325985006e-06
EMC7	9606.ENSP00000256545	7.667572551485857e-06
EMC6	9606.ENSP00000380322	8.24141505598714e-06
DCTN4	9606.ENSP00000414906	3.0882269775710086e-05
NFYB	9606.ENSP00000240055	2.4671719308056486e-05
NFYA	9606.ENSP00000345702	2.555037642420609e-05
WASHC5	9606.ENSP00000318016	2.2119446280816104e-05
PYCR3	9606.ENSP00000220966	1.3926819683103126e-05
PYCR1	9606.ENSP00000384949	3.751893881802394e-05
LAP3	9606.ENSP00000226299	3.949059804208076e-05
PRODH2	9606.ENSP00000301175	1.1288118402069906e-05
PYCR2	9606.ENSP00000342502	1.3912812592860389e-05
EMILIN1	9606.ENSP00000369677	3.303343743214763e-05
DCTN6	9606.ENSP00000221114	2.4085846338004992e-05
ACTR10	9606.ENSP00000254286	5.3569156360865805e-05
CAPZA1	9606.ENSP00000263168	5.758984368571464e-05
RBPMS	9606.ENSP00000340176	8.909272691742312e-06
DYNC1LI1	9606.ENSP00000273130	3.9560176471612714e-05
DEFB127	9606.ENSP00000371825	1.840195515979967e-05
TPPP	9606.ENSP00000353785	1.3731686638675064e-05
ACTR3C	9606.ENSP00000252071	2.8579325148133663e-05
CAPZA2	9606.ENSP00000354947	4.5677124023292575e-05
DCTN5	9606.ENSP00000300087	2.7725495294130243e-05
DYNC1LI2	9606.ENSP00000258198	3.580434653389133e-05
DCTN3	9606.ENSP00000259632	2.345728261902587e-05
ACTR1B	9606.ENSP00000289228	1.4073659834904958e-05
BICDL1	9606.ENSP00000380690	2.1230237161385685e-05
ACTR1A	9606.ENSP00000358921	2.845937994928734e-05
HAP1	9606.ENSP00000334002	3.341085996197245e-05
ACTR3B	9606.ENSP00000256001	3.05863915550464e-05
G6PD	9606.ENSP00000377192	6.582122795935572e-05
SRXN1	9606.ENSP00000371388	1.1904935569783608e-05
XDH	9606.ENSP00000368727	8.558819479619696e-05
CHAC1	9606.ENSP00000484644	2.8114237888165254e-05
AIFM1	9606.ENSP00000287295	8.309366307998114e-06
GLO1	9606.ENSP00000362463	1.6621650185690832e-05
CHAC2	9606.ENSP00000295304	2.4147736869266174e-05
PGD	9606.ENSP00000270776	2.9430839438060737e-05
GGT7	9606.ENSP00000338964	4.211917767359335e-05
WDR11	9606.ENSP00000263461	7.640043301889904e-06
TOR1B	9606.ENSP00000259339	1.3055422035262111e-05
TOR1A	9606.ENSP00000345719	3.649614335782916e-05
CHI3L1	9606.ENSP00000255409	3.5729385419338924e-05
TNFRSF10D	9606.ENSP00000310263	1.3992909592778812e-05
TNFRSF10C	9606.ENSP00000349324	1.025054594471372e-05
PPME1	9606.ENSP00000381461	1.191879820802477e-05
FGFR1OP	9606.ENSP00000355812	3.6306271609807495e-05
PPP2R3C	9606.ENSP00000261475	2.356416809912273e-05
CEP350	9606.ENSP00000356579	9.46973133542149e-06
LCMT1	9606.ENSP00000382021	1.1097944468321272e-05
SIKE1	9606.ENSP00000358541	2.4535466979295505e-05
PPP1R17	9606.ENSP00000340125	6.811167823962853e-06
PPFIA1	9606.ENSP00000253925	3.176183993589654e-05
PPP4R2	9606.ENSP00000349124	2.7226464150386616e-05
STK3	9606.ENSP00000429744	3.8876894188584145e-05
UBXN8	9606.ENSP00000479216	8.619525250345442e-06
NA	9606.ENSP00000492384	3.839785583282594e-06
PPM1B	9606.ENSP00000282412	1.4612734900499693e-05
PPP4R3B	9606.ENSP00000483228	1.09558578831773e-05
MOB1A	9606.ENSP00000379364	2.5085336346332226e-05
INA	9606.ENSP00000358865	1.488638363523216e-05
KLC2	9606.ENSP00000399403	4.3482929445333985e-05
PRPH	9606.ENSP00000257860	3.5063053101815795e-06
KLC3	9606.ENSP00000375810	3.161436553265257e-05
DES	9606.ENSP00000363071	2.4361237948619304e-05
KLC4	9606.ENSP00000259708	3.342597009004815e-05
KLC1	9606.ENSP00000414982	7.145078760262007e-05
ARHGEF28	9606.ENSP00000441913	2.156313260308835e-05
NES	9606.ENSP00000357206	0.00012700562114533208
KIF5A	9606.ENSP00000408979	3.67521833171967e-05
KCTD9	9606.ENSP00000221200	2.157539591949916e-06
TOP2B	9606.ENSP00000264331	1.3320719338264908e-05
HELZ2	9606.ENSP00000417401	2.667011095086025e-05
TTC37	9606.ENSP00000497948	7.211523759359954e-06
SKIV2L	9606.ENSP00000364543	1.2726179757515208e-05
DIS3L2	9606.ENSP00000315569	9.399642114109401e-06
RBM7	9606.ENSP00000364639	1.3619577354829738e-05
EAF2	9606.ENSP00000273668	2.115829270377202e-05
ELP4	9606.ENSP00000379267	2.8098660888215313e-05
ELL2	9606.ENSP00000237853	2.1299413722764852e-05
AFF1	9606.ENSP00000378578	3.4762777519366995e-05
ICE2	9606.ENSP00000261520	2.0651121872234617e-05
NUFIP1	9606.ENSP00000368459	2.8199450085991408e-05
TTF2	9606.ENSP00000358478	3.213331491981161e-05
ICE1	9606.ENSP00000296564	1.8299293785640738e-05
ELP2	9606.ENSP00000414851	2.061911395864527e-05
ELL3	9606.ENSP00000320346	1.8760994235668177e-05
AFF4	9606.ENSP00000265343	2.5887488566651807e-05
CYP4F3	9606.ENSP00000221307	2.1263131387693168e-05
CYP2J2	9606.ENSP00000360247	3.2428450214896615e-05
NDOR1	9606.ENSP00000360576	1.5935180718209365e-05
PTGS1	9606.ENSP00000354612	5.856128441894319e-05
CYP4F2	9606.ENSP00000221700	2.5316440176264544e-05
LTA4H	9606.ENSP00000228740	8.044140204710202e-06
CYP4F8	9606.ENSP00000477567	2.5238763775880792e-05
ALOX15B	9606.ENSP00000369530	4.308368044109554e-05
TULP2	9606.ENSP00000221399	5.782237001308422e-07
DHDH	9606.ENSP00000221403	7.862164207566407e-06
AKR1C4	9606.ENSP00000369814	2.1156253860614467e-05
GALK2	9606.ENSP00000453129	7.622856704966472e-06
AKR1C2	9606.ENSP00000370129	1.910919529678442e-05
GALK1	9606.ENSP00000225614	1.2105534324029385e-05
AKR1C1	9606.ENSP00000370254	3.014090541331872e-05
DHRS9	9606.ENSP00000389241	1.4129052376471739e-05
ECH1	9606.ENSP00000221418	5.332341198752837e-06
MCCC2	9606.ENSP00000343657	1.8041233918886647e-05
HNRNPH3	9606.ENSP00000265866	1.43123835265692e-05
MBNL1	9606.ENSP00000282486	2.8003243823601953e-05
RBM14	9606.ENSP00000311747	3.5207483847690995e-05
NA	9606.ENSP00000354346	4.104038025485453e-05
HNRNPA3	9606.ENSP00000376309	3.312341889780118e-05
SYNCRIP	9606.ENSP00000358635	5.002333174029153e-05
ILF2	9606.ENSP00000355011	2.998251518322665e-05
HNRNPF	9606.ENSP00000400433	3.936508826466459e-05
NCL	9606.ENSP00000318195	0.00010588172859858519
HNRNPA0	9606.ENSP00000316042	2.3310668896121498e-05
ZNF827	9606.ENSP00000421863	1.2940080083786983e-06
HNRNPH2	9606.ENSP00000361927	2.2183344697624516e-05
HNRNPDL	9606.ENSP00000483254	3.7664486013137386e-05
SFPQ	9606.ENSP00000349748	5.127488716237659e-05
ILF3	9606.ENSP00000404121	4.0593585982003794e-05
MATR3	9606.ENSP00000378284	3.0598752924395954e-05
NONO	9606.ENSP00000276079	4.0709703986266986e-05
KHDRBS1	9606.ENSP00000313829	7.559726394677724e-05
KCNA7	9606.ENSP00000221444	6.48573087457167e-06
TRPM4	9606.ENSP00000252826	3.811674725898293e-05
SCN1B	9606.ENSP00000396915	5.1801020247004805e-05
KCNAB3	9606.ENSP00000302719	1.80626028021515e-05
ASB18	9606.ENSP00000386532	7.177794828281234e-07
SCN4A	9606.ENSP00000396320	4.008565918322705e-05
ARNT	9606.ENSP00000351407	7.761056322272192e-05
KPNA1	9606.ENSP00000343701	3.374254451557714e-05
NFKBID	9606.ENSP00000380109	1.4166443497204847e-05
CLASRP	9606.ENSP00000221455	1.4359257769884164e-05
PHLDB2	9606.ENSP00000405405	1.2296257196083237e-05
CLASP2	9606.ENSP00000327760	1.6893184460725424e-05
CLIP1	9606.ENSP00000479322	3.132106697202983e-05
GCC2	9606.ENSP00000307939	2.0894860591152997e-05
PPFIA3	9606.ENSP00000335614	2.7559479742548935e-05
CLASP1	9606.ENSP00000263710	1.2095784254098713e-05
LIN7B	9606.ENSP00000221459	1.7199169717680006e-05
CASK	9606.ENSP00000494788	8.456053400168376e-05
MPP2	9606.ENSP00000428182	1.005947524015661e-05
RTKN	9606.ENSP00000272430	1.7217641444827553e-05
LIN7C	9606.ENSP00000278193	2.1609070725696898e-05
APBA1	9606.ENSP00000265381	4.006387950720454e-05
MPP3	9606.ENSP00000381430	1.1639513208990323e-05
PPP1R37	9606.ENSP00000221462	1.3321881398344975e-06
CKM	9606.ENSP00000221476	2.6006209027300814e-05
TNNC2	9606.ENSP00000361636	3.3142892170808126e-05
TNNT3	9606.ENSP00000370975	4.645726203660046e-05
ASB9	9606.ENSP00000369855	8.332566968074366e-06
CKMT2	9606.ENSP00000404203	1.0284501289755237e-05
CKB	9606.ENSP00000299198	1.1547016053828151e-05
LDHAL6A	9606.ENSP00000280706	3.875818358287748e-05
CSRP3	9606.ENSP00000431813	5.7766764136674315e-05
MYOZ1	9606.ENSP00000352272	3.902462415417369e-05
GAMT	9606.ENSP00000403536	8.557228565759296e-06
TNNI2	9606.ENSP00000371336	3.8839205452543465e-05
PEX11G	9606.ENSP00000221480	7.055710257459482e-06
PEX11A	9606.ENSP00000300056	1.4959735398042453e-05
PEX7	9606.ENSP00000315680	1.8613386169810223e-05
KALRN	9606.ENSP00000240874	2.8313800165705692e-05
HOMER1	9606.ENSP00000334382	3.912271428942073e-05
TBR1	9606.ENSP00000374205	4.76813574837721e-05
KCNC3	9606.ENSP00000434241	7.851253543119301e-06
GABBR2	9606.ENSP00000259455	5.38302920177276e-05
TREX1	9606.ENSP00000486676	7.152567066031892e-06
RNASEH2C	9606.ENSP00000308193	3.77691879301525e-06
RNASEH1	9606.ENSP00000313350	1.6480825936376463e-05
CLPTM1L	9606.ENSP00000313854	5.378979642374178e-06
RNASEH2B	9606.ENSP00000337623	5.02713047148447e-06
TOP1MT	9606.ENSP00000328835	7.469176617969715e-06
CCDC93	9606.ENSP00000365477	1.5322598139606855e-05
SAMHD1	9606.ENSP00000493536	3.7093499772826414e-05
SFSWAP	9606.ENSP00000437738	7.939043536478565e-07
CIRBP	9606.ENSP00000466025	1.0391868268214216e-05
ZNF207	9606.ENSP00000378165	3.682469305347861e-06
HMG20B	9606.ENSP00000328269	2.9822907821871428e-05
DNAJC8	9606.ENSP00000263697	8.248364631401571e-06
DDX17	9606.ENSP00000380033	4.172888607826579e-05
BMPR1B	9606.ENSP00000401907	0.0007269206700373958
GATA4	9606.ENSP00000435712	0.0001283464853444467
LHCGR	9606.ENSP00000294954	9.776863239530701e-05
GDF9	9606.ENSP00000367942	0.00019262938768588634
NBL1	9606.ENSP00000289749	0.00014228851032016378
FSHB	9606.ENSP00000416606	5.689457380155482e-05
SHBG	9606.ENSP00000369816	6.60422597143591e-05
AMHR2	9606.ENSP00000257863	0.00027574622769693075
INSL3	9606.ENSP00000369017	3.335010753326948e-05
FSHR	9606.ENSP00000384708	6.693964536393433e-05
BMPR1A	9606.ENSP00000361107	0.0014756922542337504
FOXL2	9606.ENSP00000497217	7.619677474399938e-05
ACVR1	9606.ENSP00000405004	0.0007793249667006767
DMRT1	9606.ENSP00000371711	2.8286786569200137e-05
BMP15	9606.ENSP00000252677	0.00017491322668421294
NR5A1	9606.ENSP00000362690	7.762193707000206e-05
DKKL1	9606.ENSP00000221498	1.0250611015558846e-05
CCDC155	9606.ENSP00000404220	1.2767275134905734e-05
CAGE1	9606.ENSP00000425493	4.4574739103547515e-06
RAB11B	9606.ENSP00000333547	1.8185918526109918e-05
ADIPOR2	9606.ENSP00000349616	3.63118918489528e-05
CAP1	9606.ENSP00000361883	3.342725585568404e-05
RBP4	9606.ENSP00000360522	5.378500337972791e-05
ITLN1	9606.ENSP00000323587	3.0260726597389242e-05
CFD	9606.ENSP00000468253	2.8376675836748033e-05
LEP	9606.ENSP00000312652	0.0011846583306773185
SERPINA12	9606.ENSP00000342109	3.132620946330693e-05
RARRES2	9606.ENSP00000418009	3.689217338151797e-05
