gene_id	string_protein_id	propagate_score
TPPP	9606.ENSP00000353785	1.4857824094087103e-05
ACTR3C	9606.ENSP00000252071	2.9943310491546537e-05
CAPZA2	9606.ENSP00000354947	5.2936081875813166e-05
DCTN5	9606.ENSP00000300087	3.524083915915553e-05
DYNC1LI2	9606.ENSP00000258198	4.157995755206575e-05
DCTN3	9606.ENSP00000259632	2.911208163320633e-05
ACTR1B	9606.ENSP00000289228	1.6268698062293615e-05
BICDL1	9606.ENSP00000380690	2.6574838444870434e-05
ACTR1A	9606.ENSP00000358921	3.40796474827437e-05
HAP1	9606.ENSP00000334002	4.074771730992822e-05
ACTR3B	9606.ENSP00000256001	3.195304912140743e-05
G6PD	9606.ENSP00000377192	0.0021883184689449765
SRXN1	9606.ENSP00000371388	0.0020156814953688038
XDH	9606.ENSP00000368727	0.0002898200239609322
CHAC1	9606.ENSP00000484644	0.00041072725482371687
AIFM1	9606.ENSP00000287295	4.3448795412214895e-05
GLO1	9606.ENSP00000362463	6.722418904760608e-05
CHAC2	9606.ENSP00000295304	0.0003872678879035234
PGD	9606.ENSP00000270776	0.0002884043756039593
GGT7	9606.ENSP00000338964	0.000641224053782226
WDR11	9606.ENSP00000263461	8.791661268222511e-06
TOR1B	9606.ENSP00000259339	1.1484033383741168e-05
TOR1A	9606.ENSP00000345719	6.836368517472308e-05
CHI3L1	9606.ENSP00000255409	1.997597189805216e-05
TNFRSF10D	9606.ENSP00000310263	1.8841261258825952e-05
TNFRSF10C	9606.ENSP00000349324	1.3733974366674168e-05
PPME1	9606.ENSP00000381461	1.3297402956725225e-05
FGFR1OP	9606.ENSP00000355812	2.6472769369321778e-05
PPP2R3C	9606.ENSP00000261475	2.1659257426036058e-05
CEP350	9606.ENSP00000356579	1.0272624241600418e-05
LCMT1	9606.ENSP00000382021	1.2717251345443792e-05
SIKE1	9606.ENSP00000358541	2.7076948946311893e-05
PPP1R17	9606.ENSP00000340125	7.11999312885523e-06
PPFIA1	9606.ENSP00000253925	2.698358841987963e-05
PPP4R2	9606.ENSP00000349124	3.5709881606797425e-05
STK3	9606.ENSP00000429744	4.353811548847206e-05
UBXN8	9606.ENSP00000479216	1.3926237438657233e-05
NA	9606.ENSP00000492384	6.796025852822114e-06
PPM1B	9606.ENSP00000282412	3.124198101546546e-05
PPP4R3B	9606.ENSP00000483228	1.565554085773727e-05
MOB1A	9606.ENSP00000379364	2.4137393163339216e-05
INA	9606.ENSP00000358865	1.9599786989180753e-05
KLC2	9606.ENSP00000399403	7.263082988307976e-05
PRPH	9606.ENSP00000257860	6.103570694742401e-06
KLC3	9606.ENSP00000375810	5.600279653847562e-05
DES	9606.ENSP00000363071	2.067028983310467e-05
KLC4	9606.ENSP00000259708	5.8651963687253096e-05
KLC1	9606.ENSP00000414982	9.130524099620754e-05
ARHGEF28	9606.ENSP00000441913	1.3411339352623868e-05
NES	9606.ENSP00000357206	9.234599111365745e-05
KIF5A	9606.ENSP00000408979	6.626514682972224e-05
KCTD9	9606.ENSP00000221200	1.6756211732886175e-05
TOP2B	9606.ENSP00000264331	2.3125764200185056e-05
HELZ2	9606.ENSP00000417401	6.425600034134074e-05
TTC37	9606.ENSP00000497948	1.0819723438593704e-05
SKIV2L	9606.ENSP00000364543	1.6760759608269615e-05
DIS3L2	9606.ENSP00000315569	1.2923369099076196e-05
RBM7	9606.ENSP00000364639	1.7295787861875095e-05
EAF2	9606.ENSP00000273668	3.127271132269289e-05
ELP4	9606.ENSP00000379267	4.426003707895239e-05
ELL2	9606.ENSP00000237853	3.156157743697728e-05
AFF1	9606.ENSP00000378578	4.442561504935218e-05
ICE2	9606.ENSP00000261520	3.2354465223779824e-05
NUFIP1	9606.ENSP00000368459	3.959698232447306e-05
TTF2	9606.ENSP00000358478	4.976418364899755e-05
ICE1	9606.ENSP00000296564	2.742131376173228e-05
ELP2	9606.ENSP00000414851	3.1894337788936745e-05
ELL3	9606.ENSP00000320346	2.8042237131181617e-05
AFF4	9606.ENSP00000265343	3.7611556340400895e-05
CYP4F3	9606.ENSP00000221307	7.918690015663084e-05
CYP2J2	9606.ENSP00000360247	0.0002569780921293322
NDOR1	9606.ENSP00000360576	4.481968748340049e-05
PTGS1	9606.ENSP00000354612	0.00013887235361030785
CYP4F2	9606.ENSP00000221700	9.64567714717156e-05
LTA4H	9606.ENSP00000228740	2.4442171408939316e-05
CYP4F8	9606.ENSP00000477567	7.511758852698393e-05
ALOX15B	9606.ENSP00000369530	0.0002557120143122101
TULP2	9606.ENSP00000221399	8.168932047602143e-07
DHDH	9606.ENSP00000221403	2.5613905249577908e-05
AKR1C4	9606.ENSP00000369814	5.763710950821965e-05
GALK2	9606.ENSP00000453129	1.082679727135987e-05
AKR1C2	9606.ENSP00000370129	6.43359316746616e-05
GALK1	9606.ENSP00000225614	2.153446964046151e-05
AKR1C1	9606.ENSP00000370254	0.00020675676425177894
DHRS9	9606.ENSP00000389241	3.844297752698664e-05
ECH1	9606.ENSP00000221418	1.065091384499438e-05
MCCC2	9606.ENSP00000343657	6.050488079267427e-05
HNRNPH3	9606.ENSP00000265866	1.9961823801786303e-05
MBNL1	9606.ENSP00000282486	3.5014567821351645e-05
RBM14	9606.ENSP00000311747	3.831767913707361e-05
NA	9606.ENSP00000354346	5.7075512081419835e-05
HNRNPA3	9606.ENSP00000376309	4.296216676451105e-05
SYNCRIP	9606.ENSP00000358635	6.768095342327822e-05
ILF2	9606.ENSP00000355011	5.801636332619391e-05
HNRNPF	9606.ENSP00000400433	5.5381043955482365e-05
NCL	9606.ENSP00000318195	0.00012281995931846335
HNRNPA0	9606.ENSP00000316042	3.0835317762468606e-05
ZNF827	9606.ENSP00000421863	1.7262134840037116e-06
HNRNPH2	9606.ENSP00000361927	3.05567371365224e-05
HNRNPDL	9606.ENSP00000483254	5.326293140015769e-05
SFPQ	9606.ENSP00000349748	5.69767141930059e-05
ILF3	9606.ENSP00000404121	7.319197218480397e-05
MATR3	9606.ENSP00000378284	4.222333359014038e-05
NONO	9606.ENSP00000276079	5.086539134926219e-05
KHDRBS1	9606.ENSP00000313829	7.942749247349471e-05
KCNA7	9606.ENSP00000221444	6.503543827630609e-06
TRPM4	9606.ENSP00000252826	2.8150899484016966e-05
SCN1B	9606.ENSP00000396915	4.561825862990348e-05
KCNAB3	9606.ENSP00000302719	2.1395052078657773e-05
ASB18	9606.ENSP00000386532	7.619730536587087e-07
SCN4A	9606.ENSP00000396320	3.0654796557839926e-05
ARNT	9606.ENSP00000351407	0.0001258982868786822
KPNA1	9606.ENSP00000343701	3.6138939168719565e-05
NFKBID	9606.ENSP00000380109	1.6159433271100274e-05
CLASRP	9606.ENSP00000221455	1.4934216209058958e-05
PHLDB2	9606.ENSP00000405405	1.0184854140084313e-05
CLASP2	9606.ENSP00000327760	2.839494280324733e-05
CLIP1	9606.ENSP00000479322	3.620714895309987e-05
GCC2	9606.ENSP00000307939	2.6779007029987207e-05
PPFIA3	9606.ENSP00000335614	2.624007884607771e-05
CLASP1	9606.ENSP00000263710	1.6803321620196294e-05
LIN7B	9606.ENSP00000221459	1.3321008469984117e-05
CASK	9606.ENSP00000494788	4.833372654140479e-05
MPP2	9606.ENSP00000428182	1.0457881953136231e-05
RTKN	9606.ENSP00000272430	1.5981193047974445e-05
LIN7C	9606.ENSP00000278193	2.0828504462918315e-05
APBA1	9606.ENSP00000265381	3.1982035261109604e-05
MPP3	9606.ENSP00000381430	9.747154570783597e-06
PPP1R37	9606.ENSP00000221462	1.2304574067693784e-06
CKM	9606.ENSP00000221476	3.831851886056722e-05
TNNC2	9606.ENSP00000361636	2.681261294206229e-05
TNNT3	9606.ENSP00000370975	4.270120631480832e-05
ASB9	9606.ENSP00000369855	1.8833612696713325e-05
CKMT2	9606.ENSP00000404203	2.6972230764914354e-05
CKB	9606.ENSP00000299198	2.596167501614585e-05
LDHAL6A	9606.ENSP00000280706	0.0002993886633597516
CSRP3	9606.ENSP00000431813	5.410986244620968e-05
MYOZ1	9606.ENSP00000352272	3.268394057563009e-05
GAMT	9606.ENSP00000403536	1.3525849876858472e-05
TNNI2	9606.ENSP00000371336	3.556077222923377e-05
PEX11G	9606.ENSP00000221480	1.0311647655425528e-05
PEX11A	9606.ENSP00000300056	2.5145118082216606e-05
PEX7	9606.ENSP00000315680	2.6076521893430645e-05
KALRN	9606.ENSP00000240874	2.5909074635747343e-05
HOMER1	9606.ENSP00000334382	3.841105925621046e-05
TBR1	9606.ENSP00000374205	3.8005195077502234e-05
KCNC3	9606.ENSP00000434241	9.156587557071022e-06
GABBR2	9606.ENSP00000259455	5.506133020679204e-05
TREX1	9606.ENSP00000486676	9.695269285500043e-06
RNASEH2C	9606.ENSP00000308193	6.206971376722872e-06
RNASEH1	9606.ENSP00000313350	3.955637347552812e-05
CLPTM1L	9606.ENSP00000313854	6.582575730208716e-06
RNASEH2B	9606.ENSP00000337623	8.378760550965487e-06
TOP1MT	9606.ENSP00000328835	1.3172110279497406e-05
CCDC93	9606.ENSP00000365477	1.9944468025067297e-05
SAMHD1	9606.ENSP00000493536	5.854510135477663e-05
SFSWAP	9606.ENSP00000437738	9.626067146088796e-07
CIRBP	9606.ENSP00000466025	6.7156362778436794e-06
ZNF207	9606.ENSP00000378165	5.53718469495887e-06
HMG20B	9606.ENSP00000328269	2.1349445512478148e-05
DNAJC8	9606.ENSP00000263697	9.554272477316015e-06
DDX17	9606.ENSP00000380033	5.848305530120585e-05
BMPR1B	9606.ENSP00000401907	4.919866170214182e-05
GATA4	9606.ENSP00000435712	9.321666440824805e-05
LHCGR	9606.ENSP00000294954	4.6824347517680056e-05
GDF9	9606.ENSP00000367942	2.4254647463257696e-05
NBL1	9606.ENSP00000289749	1.4574514404343848e-05
FSHB	9606.ENSP00000416606	3.445680418781484e-05
SHBG	9606.ENSP00000369816	2.9857761360223967e-05
AMHR2	9606.ENSP00000257863	2.1790306356189284e-05
INSL3	9606.ENSP00000369017	2.1353000291905467e-05
FSHR	9606.ENSP00000384708	3.0243911178217376e-05
BMPR1A	9606.ENSP00000361107	6.919481640287681e-05
FOXL2	9606.ENSP00000497217	2.3467354483242524e-05
ACVR1	9606.ENSP00000405004	5.739400869584807e-05
DMRT1	9606.ENSP00000371711	1.8142815202788127e-05
BMP15	9606.ENSP00000252677	1.657889627919557e-05
NR5A1	9606.ENSP00000362690	6.385312578769568e-05
DKKL1	9606.ENSP00000221498	6.306176038446518e-06
CCDC155	9606.ENSP00000404220	1.5135946979246767e-05
CAGE1	9606.ENSP00000425493	5.072816841880065e-06
RAB11B	9606.ENSP00000333547	2.0255324438407426e-05
ADIPOR2	9606.ENSP00000349616	3.3102679695581376e-05
CAP1	9606.ENSP00000361883	3.061045284149094e-05
RBP4	9606.ENSP00000360522	3.1617945215280665e-05
ITLN1	9606.ENSP00000323587	1.5505848997918976e-05
CFD	9606.ENSP00000468253	1.1859730912567183e-05
LEP	9606.ENSP00000312652	0.00023948259678603138
SERPINA12	9606.ENSP00000342109	1.769457424738034e-05
RARRES2	9606.ENSP00000418009	1.8755786255558242e-05
APLN	9606.ENSP00000391800	2.322998047102653e-05
RSPH6A	9606.ENSP00000221538	7.235693707438473e-06
RSPH3	9606.ENSP00000252655	1.8606890241398802e-05
RSPH1	9606.ENSP00000291536	2.0103820391371736e-05
DRC3	9606.ENSP00000382140	9.089363725890175e-06
RSU1	9606.ENSP00000367154	9.060914482311729e-06
DMWD	9606.ENSP00000270223	6.148906952954866e-06
CCDC121	9606.ENSP00000412150	7.654120510736015e-06
RAB7A	9606.ENSP00000265062	4.610808385041843e-05
TLE5	9606.ENSP00000221561	1.8567420722162645e-05
EN1	9606.ENSP00000295206	9.686546740053623e-06
VENTX	9606.ENSP00000357556	1.9975939317944987e-05
PTRH2	9606.ENSP00000387180	3.7852896370750784e-06
RIPPLY2	9606.ENSP00000358703	9.38358938691823e-06
TLE7	9606.ENSP00000492311	4.886931035276405e-06
TLE3	9606.ENSP00000452871	5.4088684118138286e-05
TLE4	9606.ENSP00000365720	3.106500832779877e-05
TLE2	9606.ENSP00000466542	2.0343515519589844e-05
TLE1	9606.ENSP00000365682	6.542407255909853e-05
SIX6	9606.ENSP00000328596	1.0097095554065596e-05
TLE6	9606.ENSP00000246112	8.974149529724707e-06
DDX21	9606.ENSP00000346120	4.3913751563808026e-05
RIPPLY1	9606.ENSP00000276173	6.539559902968658e-06
SGTA	9606.ENSP00000221566	2.3931584766238773e-05
GET1	9606.ENSP00000496813	1.1183493408486645e-05
DNAJC18	9606.ENSP00000302843	5.149187986122846e-06
GET4	9606.ENSP00000265857	1.392574095286837e-05
UBL4A	9606.ENSP00000358674	6.977089401743703e-05
GET3	9606.ENSP00000466379	2.5024377941737273e-05
DNAJB14	9606.ENSP00000404381	1.1467895956623463e-05
CAMLG	9606.ENSP00000297156	1.7238297853334858e-05
DNAJB12	9606.ENSP00000345575	1.7390512422767343e-05
BAG6	9606.ENSP00000365131	2.235696317274648e-05
FIZ1	9606.ENSP00000221665	3.1125380131040745e-06
CRX	9606.ENSP00000221996	4.61669778760464e-05
C19orf44	9606.ENSP00000221671	3.3075691357148567e-06
PROSER3	9606.ENSP00000380116	9.517980943502974e-06
SLC1A6	9606.ENSP00000221742	8.711100938830072e-06
SPTBN2	9606.ENSP00000432568	2.7020428642620485e-05
SLC1A1	9606.ENSP00000262352	2.2566140598788638e-05
LGALS13	9606.ENSP00000221797	3.032784429869361e-06
ENDOU	9606.ENSP00000397679	8.853887873961513e-07
PAPPA	9606.ENSP00000330658	1.6322191620220512e-05
LARP7	9606.ENSP00000422626	2.9568021869987286e-05
PRMT8	9606.ENSP00000372067	6.788958218922626e-06
PINX1	9606.ENSP00000318966	1.1799816475511419e-05
NAF1	9606.ENSP00000274054	1.1588704445526688e-05
PRMT7	9606.ENSP00000343103	1.007837154934776e-05
NOP16	9606.ENSP00000483001	2.8573695671312073e-06
GPATCH4	9606.ENSP00000396441	5.931685940674734e-06
C1orf131	9606.ENSP00000355609	3.087009485264383e-05
PA2G4	9606.ENSP00000302886	0.00010393663014616461
C1QBP	9606.ENSP00000225698	3.7914454611569814e-05
FBLL1	9606.ENSP00000473383	4.16730098007085e-05
LSM14A	9606.ENSP00000446271	1.900979264120558e-05
TRUB2	9606.ENSP00000361982	1.9455004597410708e-05
RNASE2	9606.ENSP00000303276	9.844682058297586e-06
EBI3	9606.ENSP00000221847	1.4509843131622014e-05
IL12A	9606.ENSP00000303231	2.4578190096778746e-05
TBCB	9606.ENSP00000221855	2.2607582350526206e-05
TBCC	9606.ENSP00000361967	4.50778099788151e-06
TUBB6	9606.ENSP00000318697	3.272480288843973e-05
TBCE	9606.ENSP00000495202	9.695058508941911e-06
TBCE-2	9606.ENSP00000495202	9.695058508941911e-06
TBCD	9606.ENSP00000347719	1.5696660039617505e-05
TBCE	9606.ENSP00000439170	6.749399191862678e-06
UPK3BL2	9606.ENSP00000494359	2.9884672668901676e-06
UPK3BL1	9606.ENSP00000342938	2.9884672668901676e-06
NA	9606.ENSP00000423309	2.9884672668901676e-06
APLP1	9606.ENSP00000221891	1.6225723376827464e-05
CNTN5	9606.ENSP00000435637	6.595954050082429e-06
APBB1	9606.ENSP00000477213	3.747408882053395e-05
SPON1	9606.ENSP00000460236	9.99819354675185e-06
BACE1	9606.ENSP00000318585	8.236020153300684e-05
MAPK8IP1	9606.ENSP00000241014	7.215706750267284e-05
APBB3	9606.ENSP00000346378	1.2863751351202962e-05
APBB2	9606.ENSP00000427211	1.0475655761464338e-05
CCDC9	9606.ENSP00000221922	5.532271340727075e-06
PYM1	9606.ENSP00000386156	5.532271340727075e-06
NRROS	9606.ENSP00000328625	1.5952148725006705e-06
ZFYVE9	9606.ENSP00000287727	2.1507559284710086e-05
ALK	9606.ENSP00000373700	0.0001084587663116897
PSG9	9606.ENSP00000270077	9.099016532927842e-06
INHBE	9606.ENSP00000266646	8.701399412539799e-06
LEFTY2	9606.ENSP00000355785	2.3410955225574967e-05
LRRC32	9606.ENSP00000384126	5.145812147925362e-06
ACVRL1	9606.ENSP00000373574	2.943262140534369e-05
KLF10	9606.ENSP00000285407	2.9195974051547493e-06
LTBP3	9606.ENSP00000301873	1.4797005829955873e-05
REN	9606.ENSP00000272190	7.622300061423001e-05
PSG7	9606.ENSP00000485117	9.335182020701869e-06
ASPN	9606.ENSP00000364694	1.9813488174589665e-05
ACVR2B	9606.ENSP00000340361	5.866057481363371e-05
VASN	9606.ENSP00000306864	3.931617767709621e-06
LEFTY1	9606.ENSP00000272134	1.5100916748202693e-05
LTBP1	9606.ENSP00000386043	1.3932740316407659e-05
LTBP2	9606.ENSP00000261978	1.895474981717439e-05
PSG1	9606.ENSP00000308970	1.2023783283738914e-05
HYAL2	9606.ENSP00000401853	1.6480835752441104e-05
LTBP4	9606.ENSP00000311905	4.861888435507616e-06
FSTL1	9606.ENSP00000295633	1.4802504378437231e-05
CD109	9606.ENSP00000287097	2.8433842253240007e-06
JAG1	9606.ENSP00000254958	7.961538018520481e-05
ZFHX3	9606.ENSP00000493252	2.2686218590770873e-05
ENG	9606.ENSP00000362299	7.620912944255195e-05
INHBC	9606.ENSP00000308716	8.540173686679613e-06
RHOBTB3	9606.ENSP00000369318	1.983972118023495e-05
TCL1A	9606.ENSP00000451506	2.763063106225354e-05
IGHD	9606.ENSP00000478893	1.1897695336346015e-05
EBF1	9606.ENSP00000322898	6.434004134530874e-05
VPREB1	9606.ENSP00000385361	1.1161104845320972e-05
PIGR	9606.ENSP00000348888	2.3798615586169968e-05
FCRLA	9606.ENSP00000356936	1.1942699171902828e-05
IGLL1	9606.ENSP00000329312	2.5308394025552274e-05
TAGLN3	9606.ENSP00000377494	1.9672623266964116e-06
CRYGD	9606.ENSP00000264376	9.07210791323223e-05
CRYBB1	9606.ENSP00000497249	1.664717951736347e-05
CRYBA4	9606.ENSP00000346805	1.0197274458425714e-05
LHX3	9606.ENSP00000360811	2.7481488133139324e-05
CRYBB2	9606.ENSP00000498905	2.8043230294483914e-05
EMP2	9606.ENSP00000352540	2.0389455198460056e-06
ICAM5	9606.ENSP00000221980	2.1868350348419967e-06
CADM1	9606.ENSP00000329797	3.0370931203045333e-05
KRT19	9606.ENSP00000355124	2.5320926278439314e-05
KLK3	9606.ENSP00000314151	3.9137960099835356e-05
MSLN	9606.ENSP00000372313	9.483075582153677e-06
PSCA	9606.ENSP00000301258	8.63787789394229e-06
EPCAM	9606.ENSP00000263735	4.815160227268301e-05
CEP290	9606.ENSP00000448012	7.580343497376555e-05
LCA5	9606.ENSP00000376686	2.1856472037507205e-05
ATXN7L2	9606.ENSP00000358886	1.9030414385631216e-05
ARR3	9606.ENSP00000311538	1.7252642059633376e-05
RHO	9606.ENSP00000296271	8.017723745876966e-05
RPGRIP1	9606.ENSP00000382895	2.0410750494952242e-05
GNAT1	9606.ENSP00000232461	4.9415563414688975e-05
ATXN7	9606.ENSP00000295900	6.798662330207992e-05
ATXN7L1	9606.ENSP00000410759	1.5634080836583202e-05
ATXN7	9606.ENSP00000439585	4.4254737489301196e-05
ATXN7-2	9606.ENSP00000439585	4.4254737489301196e-05
MERTK	9606.ENSP00000295408	1.940105676012285e-05
RBP3	9606.ENSP00000463151	1.0763818987901897e-05
NA	9606.ENSP00000377176	1.357438770059676e-05
RPE65	9606.ENSP00000262340	4.1577442317049414e-05
FAM161A	9606.ENSP00000385158	1.630389915305958e-05
KCNG4	9606.ENSP00000312129	4.9183543886266e-06
NEUROD1	9606.ENSP00000295108	5.462430090473798e-05
TPRX1	9606.ENSP00000323455	1.1402134910579009e-05
IMPDH1	9606.ENSP00000345096	6.667335095863016e-05
RCVRN	9606.ENSP00000226193	2.3626985050864005e-05
SULT2A1	9606.ENSP00000222002	3.797635569732114e-05
NR1I3	9606.ENSP00000356959	4.3577838893973825e-05
HRC	9606.ENSP00000252825	5.392647241487469e-06
TTC4	9606.ENSP00000360329	1.2348997313767924e-05
CDK11B	9606.ENSP00000464036	7.696306170205566e-06
RABAC1	9606.ENSP00000222008	1.3376235829045201e-05
RIMS2	9606.ENSP00000427018	1.6911968968633017e-05
PCLO	9606.ENSP00000334319	7.653253952753333e-06
REEP5	9606.ENSP00000368959	1.7731206987881245e-05
PRAF2	9606.ENSP00000451962	1.017151274253114e-06
ARL6IP5	9606.ENSP00000273258	2.9544644260624096e-06
YIF1B	9606.ENSP00000343435	4.114881617484542e-06
CNFN	9606.ENSP00000222032	4.374471456292125e-06
KRTDAP	9606.ENSP00000339251	6.694924903372482e-06
ZNRF4	9606.ENSP00000222033	3.3471065834922718e-06
PTPRS	9606.ENSP00000467537	2.72668753563775e-05
GIPC3	9606.ENSP00000493901	1.0241315388833994e-06
HAS1	9606.ENSP00000222115	4.28517628774346e-06
UGDH	9606.ENSP00000319501	5.89475143113228e-05
HYAL1	9606.ENSP00000266031	8.911381816551185e-06
RAB3D	9606.ENSP00000222120	2.354676994215003e-06
DBP	9606.ENSP00000222122	1.1563888280866332e-05
NPTN	9606.ENSP00000290401	4.5413548469304565e-06
TFR2	9606.ENSP00000420525	3.882708885153917e-05
SOCS2	9606.ENSP00000481249	5.2374810470474557e-05
KLF1	9606.ENSP00000264834	9.72919659213982e-05
THPO	9606.ENSP00000494504	4.790093988346143e-05
EPO	9606.ENSP00000252723	0.00010829626411181013
CISH	9606.ENSP00000409346	6.232280978263132e-05
RASIP1	9606.ENSP00000222145	6.088096935973335e-06
ARHGAP29	9606.ENSP00000260526	7.705379936921293e-06
KRIT1	9606.ENSP00000378015	2.2420320219040793e-05
DNASE2	9606.ENSP00000222219	9.097576287029906e-06
DFFB	9606.ENSP00000339524	3.099831406702411e-05
DNASE2B	9606.ENSP00000359699	1.6578874945704248e-06
DNASE1	9606.ENSP00000385905	1.6578874945704248e-06
LENG1	9606.ENSP00000222224	2.4151406452549174e-06
DAPL1	9606.ENSP00000309538	2.982557026286515e-05
STT3A	9606.ENSP00000376472	3.794126890290793e-05
NMD3	9606.ENSP00000417559	5.8805938589509984e-05
GSPT1	9606.ENSP00000398131	5.823517809727323e-05
GAGE12E	9606.ENSP00000371117	2.7929075874113205e-05
IFRD2	9606.ENSP00000402849	3.091582697274268e-05
EDF1	9606.ENSP00000224073	4.984872147121549e-05
GAGE10	9606.ENSP00000385415	2.7929075874113205e-05
SRP72	9606.ENSP00000495128	2.6506427069474948e-05
RPL41	9606.ENSP00000449026	4.355592416004706e-05
TTC5	9606.ENSP00000258821	5.2597395075917895e-05
LYAR	9606.ENSP00000345917	6.470588055462731e-05
NEMF	9606.ENSP00000298310	4.4886718266731665e-05
GAGE12C	9606.ENSP00000397103	2.84047899289651e-05
GAGE12G	9606.ENSP00000416249	3.177950135827073e-05
LARP4B	9606.ENSP00000326128	1.6207999239825597e-05
ZNF593	9606.ENSP00000363384	3.496537813459389e-05
NACA	9606.ENSP00000448035	4.580986565635511e-05
IFRD1	9606.ENSP00000384477	3.440990878680036e-05
STT3B	9606.ENSP00000295770	3.341623165900063e-05
ABCF1	9606.ENSP00000313603	2.491198117394962e-05
GAGE12H	9606.ENSP00000371141	2.7929075874113205e-05
NACAD	9606.ENSP00000420477	1.1500388828884307e-05
LLPH	9606.ENSP00000266604	2.2635782886344412e-05
LTN1	9606.ENSP00000478783	4.891153890051921e-05
GAGE12D	9606.ENSP00000384214	2.84047899289651e-05
SECISBP2	9606.ENSP00000364965	0.00017588608725941464
BTF3	9606.ENSP00000369965	4.901398058701906e-05
NCLN	9606.ENSP00000246117	2.561129478685758e-05
TUBB	9606.ENSP00000339001	8.979003302700602e-05
GAGE12J	9606.ENSP00000409832	2.7929075874113205e-05
NACA2	9606.ENSP00000427802	3.315460123121222e-05
GAGE2A	9606.ENSP00000355421	3.136023166708763e-05
TMCO1	9606.ENSP00000480514	2.759153875000172e-05
NUFIP2	9606.ENSP00000225388	2.82473037754563e-05
CCDC124	9606.ENSP00000471455	4.456499181521094e-05
GAGE12F	9606.ENSP00000491865	3.189330202126228e-05
GAGE13	9606.ENSP00000483811	2.9393953028841202e-05
GAGE1	9606.ENSP00000484668	3.1864760415315735e-05
CCDC47	9606.ENSP00000225726	2.4186468229431236e-05
GAGE2E	9606.ENSP00000478568	2.7929075874113205e-05
SLC2A1	9606.ENSP00000416293	0.0001280998296298131
TPCN1	9606.ENSP00000448083	5.97733365893006e-06
IYD	9606.ENSP00000229447	2.5134698905086237e-05
EML4	9606.ENSP00000320663	5.651582406517866e-05
PIK3R6	9606.ENSP00000480157	5.499330754699513e-05
RET	9606.ENSP00000347942	9.22249074336573e-05
SOCS6	9606.ENSP00000381034	0.0001435676352553153
FBXL2	9606.ENSP00000417601	1.225685667511583e-05
HCST	9606.ENSP00000246551	3.7712770835370375e-05
DAB1	9606.ENSP00000360280	1.2869012955517052e-05
PREX1	9606.ENSP00000361009	4.161174647839167e-05
PIK3R5	9606.ENSP00000392812	6.43828465010516e-05
IRS4	9606.ENSP00000361202	0.00011229420580298725
CBLB	9606.ENSP00000499037	4.3130496458392695e-05
SPRED1	9606.ENSP00000299084	1.666762007404836e-05
PIK3AP1	9606.ENSP00000339826	1.5309757550937676e-05
THRA	9606.ENSP00000264637	6.561368199784909e-05
AGFG1	9606.ENSP00000387282	1.376252906960127e-05
MYO5A	9606.ENSP00000382177	4.540758360444131e-05
OTOF	9606.ENSP00000272371	2.691878163313968e-05
RAB3B	9606.ENSP00000360718	4.4473481729897e-06
RPH3AL	9606.ENSP00000328977	8.511915011042482e-06
SGSM2	9606.ENSP00000268989	6.406289021724739e-06
SYTL4	9606.ENSP00000362080	1.1726704533853267e-05
BSN	9606.ENSP00000296452	1.6442553269329473e-05
GDI2	9606.ENSP00000369538	2.8723095221655023e-05
SYTL5	9606.ENSP00000395220	3.228074713858976e-06
SGSM3	9606.ENSP00000248929	9.488227014016514e-06
RIMBP2	9606.ENSP00000261655	6.22867595819191e-06
WDR7	9606.ENSP00000254442	1.1108533793091823e-05
TSPOAP1	9606.ENSP00000345824	7.595404821152452e-06
RAB3GAP2	9606.ENSP00000351832	1.0072577137634857e-05
KIF1A	9606.ENSP00000438388	3.188818787493281e-05
RAB3GAP1	9606.ENSP00000411418	1.0241302859435842e-05
RPH3A	9606.ENSP00000374036	1.146742707534594e-05
PPFIA2	9606.ENSP00000450337	1.853241718372922e-05
RAB3IL1	9606.ENSP00000378313	8.442159264952966e-06
CHM	9606.ENSP00000350386	2.4867759946298846e-05
MLPH	9606.ENSP00000264605	8.048673670981028e-06
GDI1	9606.ENSP00000394071	3.386226017626906e-05
PRG4	9606.ENSP00000399679	8.953778556587068e-06
ADAMTS12	9606.ENSP00000422554	8.340495715028648e-06
CFP	9606.ENSP00000247153	2.5463171703019726e-05
MATN3	9606.ENSP00000383894	1.0814296983947197e-05
ADAMTS7	9606.ENSP00000373472	3.1975821858317044e-06
MATN1	9606.ENSP00000362870	4.6095272429002885e-06
HAPLN1	9606.ENSP00000274341	8.12007542293918e-06
COL9A2	9606.ENSP00000361834	1.916758234365672e-05
NOMO3	9606.ENSP00000382274	3.842663904131586e-06
GAPDHS	9606.ENSP00000222286	0.00016632772591600598
GRHPR	9606.ENSP00000313432	8.81335464642595e-05
DERA	9606.ENSP00000416583	0.0002103361291585035
LDHC	9606.ENSP00000437783	0.0002985331144845368
ALDOC	9606.ENSP00000378731	0.0002541404139096114
BPGM	9606.ENSP00000376840	0.00017574152311769254
PGK2	9606.ENSP00000305995	0.00017617085325360513
ALDOB	9606.ENSP00000497767	0.0002596734832112577
MYCBPAP	9606.ENSP00000498665	4.1862562493356865e-05
GLYCTK	9606.ENSP00000389175	0.00015075858121243478
USF2	9606.ENSP00000222305	1.7882719950316112e-05
USF1	9606.ENSP00000357000	4.250606879250252e-05
SIAH1	9606.ENSP00000349156	6.061007718452996e-05
